-4.5e-06,-2e-06
-4.5e-06,-1.5e-06
-4.5e-06,-1e-06
-4.5e-06,-5e-07
-4.5e-06,-6.35275e-22
-4.5e-06,5e-07
-4.5e-06,1e-06
-4.5e-06,1.5e-06
-4.5e-06,2e-06
-4e-06,-3e-06
-4e-06,-2.5e-06
-4e-06,-2e-06
-4e-06,-1e-06
-4e-06,-5e-07
-4e-06,1e-06
-4e-06,1.5e-06
-4e-06,2e-06
-4e-06,3e-06
-3.5e-06,-3.5e-06
-3.5e-06,-3e-06
-3.5e-06,-1.5e-06
-3.5e-06,-1e-06
-3.5e-06,-5e-07
-3.5e-06,5e-07
-3.5e-06,1e-06
-3.5e-06,1.5e-06
-3.5e-06,2e-06
-3.5e-06,2.5e-06
-3.5e-06,3e-06
-3.5e-06,3.5e-06
-3e-06,-3.5e-06
-3e-06,-2.5e-06
-3e-06,-2e-06
-3e-06,-1.5e-06
-3e-06,-1e-06
-3e-06,-5e-07
-3e-06,-6.35275e-22
-3e-06,5e-07
-3e-06,1e-06
-3e-06,1.5e-06
-3e-06,2e-06
-3e-06,2.5e-06
-3e-06,3e-06
-3e-06,3.5e-06
-3e-06,4e-06
-2.5e-06,-4e-06
-2.5e-06,-3.5e-06
-2.5e-06,-3e-06
-2.5e-06,-2.5e-06
-2.5e-06,-2e-06
-2.5e-06,-1.5e-06
-2.5e-06,-1e-06
-2.5e-06,-5e-07
-2.5e-06,5e-07
-2.5e-06,1.5e-06
-2.5e-06,2e-06
-2.5e-06,2.5e-06
-2.5e-06,3e-06
-2.5e-06,3.5e-06
-2.5e-06,4e-06
-2e-06,-4.5e-06
-2e-06,-3.5e-06
-2e-06,-3e-06
-2e-06,-2.5e-06
-2e-06,-2e-06
-2e-06,-1.5e-06
-2e-06,2.5e-06
-2e-06,3e-06
-2e-06,3.5e-06
-2e-06,4.5e-06
-1.5e-06,-4.5e-06
-1.5e-06,-4e-06
-1.5e-06,-3.5e-06
-1.5e-06,-3e-06
-1.5e-06,-2.5e-06
-1.5e-06,-2e-06
-1.5e-06,2.5e-06
-1.5e-06,3e-06
-1.5e-06,3.5e-06
-1.5e-06,4e-06
-1.5e-06,4.5e-06
-1e-06,-4.5e-06
-1e-06,-4e-06
-1e-06,-3e-06
-1e-06,-2.5e-06
-1e-06,2.5e-06
-1e-06,3e-06
-1e-06,3.5e-06
-1e-06,4e-06
-1e-06,4.5e-06
-5e-07,-4.5e-06
-5e-07,-4e-06
-5e-07,-3.5e-06
-5e-07,-3e-06
-5e-07,2.5e-06
-5e-07,3e-06
-5e-07,3.5e-06
-5e-07,4e-06
-5e-07,4.5e-06
-6.35275e-22,-4.5e-06
-6.35275e-22,-4e-06
-6.35275e-22,-3.5e-06
-6.35275e-22,-2.5e-06
-6.35275e-22,4e-06
-6.35275e-22,4.5e-06
-6.35275e-22,5e-06
5e-07,-4.5e-06
5e-07,-4e-06
5e-07,-3.5e-06
5e-07,-3e-06
5e-07,-2.5e-06
5e-07,2.5e-06
5e-07,3e-06
5e-07,3.5e-06
5e-07,4e-06
5e-07,4.5e-06
1e-06,-4.5e-06
1e-06,-4e-06
1e-06,-3e-06
1e-06,-2.5e-06
1e-06,2.5e-06
1e-06,3.5e-06
1e-06,4.5e-06
1.5e-06,-4.5e-06
1.5e-06,-4e-06
1.5e-06,-3.5e-06
1.5e-06,-3e-06
1.5e-06,2.5e-06
1.5e-06,3e-06
1.5e-06,3.5e-06
1.5e-06,4e-06
1.5e-06,4.5e-06
2e-06,-4.5e-06
2e-06,-4e-06
2e-06,-3e-06
2e-06,-2.5e-06
2e-06,-2e-06
2e-06,2e-06
2e-06,2.5e-06
2e-06,3e-06
2e-06,3.5e-06
2.5e-06,-4e-06
2.5e-06,-3.5e-06
2.5e-06,-3e-06
2.5e-06,-2e-06
2.5e-06,-1.5e-06
2.5e-06,-1e-06
2.5e-06,5e-07
2.5e-06,1e-06
2.5e-06,2e-06
2.5e-06,3.5e-06
2.5e-06,4e-06
3e-06,-3.5e-06
3e-06,-3e-06
3e-06,-2.5e-06
3e-06,-1.5e-06
3e-06,-1e-06
3e-06,-5e-07
3e-06,5e-07
3e-06,1.5e-06
3e-06,2e-06
3e-06,2.5e-06
3e-06,3e-06
3e-06,3.5e-06
3e-06,4e-06
3.5e-06,-3.5e-06
3.5e-06,-3e-06
3.5e-06,-2.5e-06
3.5e-06,-2e-06
3.5e-06,-1.5e-06
3.5e-06,-1e-06
3.5e-06,-5e-07
3.5e-06,-6.35275e-22
3.5e-06,1e-06
3.5e-06,1.5e-06
3.5e-06,2e-06
3.5e-06,2.5e-06
3.5e-06,3e-06
4e-06,-3e-06
4e-06,-1e-06
4e-06,-5e-07
4e-06,5e-07
4e-06,1e-06
4e-06,1.5e-06
4e-06,2e-06
4e-06,2.5e-06
4e-06,3e-06
4.5e-06,1e-06
4.5e-06,1.5e-06
4.5e-06,2e-06
5e-06,-6.35275e-22
